county,date,mean_ndvi,ndvi_1_month_mean,ndvi_3_month_mean,ndvi_6_month_mean,ndvi_anomaly
Embu,2023-02-01,0.6816566200999113,0.6816566200999113,0.7439433778237547,0.699582446232134,-0.03864611116547234
Embu,2023-03-01,0.6361710110747193,0.6361710110747193,0.6906804321554999,0.7026019775797162,-0.0813309015679684
Embu,2023-04-01,0.7766468166607099,0.7766468166607099,0.6981581492784468,0.7216347839453349,-0.0007372851218342413
Embu,2023-05-01,0.7799124849156215,0.7799124849156215,0.730910104217017,0.7374267410203857,-0.0008539210205160686
Embu,2023-06-01,0.7172292351033541,0.7172292351033541,0.7579295122265618,0.7243049721910308,-0.019652624824077036
Embu,2023-07-01,0.5911073950486961,0.5911073950486961,0.6960830383558906,0.6971205938171687,-0.09444681839228841
Embu,2023-08-01,0.7104745298914076,0.7104745298914076,0.6729370533478193,0.701923578782418,0.018423869196917075
Embu,2023-09-01,0.6992043953723165,0.6992043953723165,0.6669287734374735,0.7124291428320176,0.030621413667140884
Embu,2023-10-01,0.8386382586132334,0.8386382586132334,0.7494390612923191,0.7227610498241049,0.1265308150459703
Embu,2023-11-01,0.8253983350471636,0.8253983350471636,0.787746996344238,0.7303420248460286,0.06399583187712388
Embu,2023-12-01,0.7934905952658983,0.7934905952658983,0.8191757296420984,0.7430522515397859,0.0015412833572423512
Embu,2024-01-01,0.76976937526956,0.76976937526956,0.7962194351942072,0.7728292482432632,0.0009719460899376697
Embu,2024-02-01,0.7358852323505815,0.7358852323505815,0.7663817342953466,0.7770643653197923,0.015582501085197764
Embu,2024-03-01,0.791866022554677,0.791866022554677,0.7658402100582729,0.7925079698501856,0.07436410991198927
Embu,2024-04-01,0.7891415773457461,0.7891415773457461,0.7722976107503349,0.784258522972271,0.011757475563201947
Embu,2024-05-01,0.8192404435205694,0.8192404435205694,0.8000826811403309,0.7832322077178387,0.0384740375844318
Embu,2024-06-01,0.7667843012550694,0.7667843012550694,0.7917221073737949,0.7787811587160339,0.029902441327638196
Embu,2024-07-01,0.8042157587223993,0.8042157587223993,0.7967468344993459,0.7845222226248404,0.1186615452814147
Embu,2024-08-01,0.7354487417632006,0.7354487417632006,0.7688162672468897,0.7844494741936102,0.043398081068710126
Embu,2024-09-01,0.6891997142902141,0.6891997142902141,0.7429547382586046,0.7673384228161998,0.02061673258503849
Embu,2024-10-01,0.6821031736977488,0.6821031736977488,0.7022505432503877,0.7494986888748669,-0.03000426986951432
Embu,2024-12-01,0.7681265975670772,0.7681265975670772,0.7131431618516801,0.7409797145492849,-0.023822714341578677
Embu,2025-01-01,0.77106200496758,0.77106200496758,0.7404305920774688,0.7416926651680367,0.00226457578795769
Embu,2025-02-01,0.7353028414453016,0.7353028414453016,0.7581638146599863,0.730207178955187,0.01500011017991787
Embu,2025-03-01,0.7172666346163006,0.7172666346163006,0.741210493676394,0.727176827764037,-0.00023527802638712014
Embu,2025-04-01,0.8037825097586283,0.8037825097586283,0.7521173286067434,0.7462739603421061,0.02639840797608417
Embu,2025-05-01,0.7929281594421729,0.7929281594421729,0.7713257679390338,0.7647447912995101,0.012161753506035322
Embu,2025-06-01,0.762843498559761,0.762843498559761,0.7865180559201873,0.7638642747982907,0.02596163863232981
Embu,2025-07-01,0.6650761876177022,0.6650761876177022,0.7402826152065454,0.7461999719066444,-0.020478025823282398
Embu,2025-08-01,0.7110888230702688,0.7110888230702688,0.7130028364159106,0.7421643021774722,0.019038162375778267
Embu,2025-09-01,0.7348024688967331,0.7348024688967331,0.7036558265282347,0.745086941224211,0.06621948719155746
Embu,2025-10-01,0.6490526861321524,0.6490526861321524,0.6983146593663848,0.719298637286465,-0.06305475743511069
Embu,2025-11-01,0.781170828749506,0.781170828749506,0.7216753279261305,0.7173390821710206,0.019768325579466284
Embu,2025-12-01,0.7972796115948584,0.7972796115948584,0.7425010421588389,0.7230784343435368,0.0053302996862024665
Embu,2026-01-01,0.7566854989853643,0.7566854989853643,0.778378646443243,0.7383466529048138,-0.012111930194258047
Embu,2026-02-01,0.7035255737264402,0.7035255737264402,0.7524968947688876,0.7370861113475091,-0.016777157538943488
Embu,2026-03-01,0.8058379528201765,0.8058379528201765,0.7553496751773269,0.748925358668083,0.08833604017748875
Embu,2026-04-01,0.8427269379119662,0.8427269379119662,0.7840301548195275,0.7812044006313853,0.06534283612942204
Garissa,2019-01-01,0.2719272588254922,0.2719272588254922,0.2719272588254922,0.2719272588254922,-0.06994888173828923
Garissa,2019-02-01,0.2340887576461134,0.2340887576461134,0.2530080082358028,0.2530080082358028,-0.03757943036678443
Garissa,2019-03-01,0.2352091655798029,0.2352091655798029,0.2470750606838028,0.2470750606838028,-0.03924268807831802
Garissa,2019-04-01,0.2360336939328841,0.2360336939328841,0.23511053905293347,0.24431471899607315,-0.11852122235669382
Garissa,2019-05-01,0.2962441552336973,0.2962441552336973,0.25582900491546146,0.25470060624359797,-0.033813833884574984
Garissa,2019-06-01,0.2112459665301522,0.2112459665301522,0.24784127189891117,0.247458166291357,-0.0478635170787991
Garissa,2019-07-01,0.2095766308341366,0.2095766308341366,0.23902225086599535,0.23706639495946444,-0.012707750942980128
Garissa,2019-08-01,0.1935721446054993,0.1935721446054993,0.2047982473232627,0.23031362611936204,-0.022941863259955897
Garissa,2019-09-01,0.1991163269082845,0.1991163269082845,0.20075503411597348,0.22429815300744235,-0.0186247970284516
Garissa,2019-10-01,0.2274915979057987,0.2274915979057987,0.2067266898065275,0.22287447033626143,0.00035655527661215825
Garissa,2019-11-01,0.4602868988395863,0.4602868988395863,0.2956316078845565,0.2502149276039096,0.08984630159810703
Garissa,2019-12-01,0.5458314660744591,0.5458314660744591,0.411203320939948,0.3059791775279607,0.11376390296032302
Garissa,2020-01-01,0.4084119199482812,0.4084119199482812,0.47151009495410884,0.3391183923803182,0.06653577938449978
Garissa,2020-02-01,0.3574128241488772,0.3574128241488772,0.43721873672387246,0.36642517230421445,0.08574463613597938
Garissa,2020-03-01,0.2976186709292629,0.2976186709292629,0.35448113834214046,0.38284222964104425,0.023166817271142004
Garissa,2020-04-01,0.4079430533918506,0.4079430533918506,0.35432484948999693,0.41291747222205283,0.05338813710227269
Garissa,2020-05-01,0.4109258645512434,0.4109258645512434,0.37216252962411894,0.40469063317399573,0.08086787543297114
Garissa,2020-06-01,0.2678762717059246,0.2678762717059246,0.36224839654967284,0.3583647674459067,0.008766788096973288
Garissa,2020-07-01,0.2317446928006773,0.2317446928006773,0.30351560968594843,0.3289202295879727,0.00946031102356057
Garissa,2020-08-01,0.2401399289223857,0.2401399289223857,0.24658696447632922,0.3093747470502241,0.02362592105693051
Garissa,2020-09-01,0.246137262551822,0.246137262551822,0.23934062809162834,0.3007945123206506,0.028396138615085886
Garissa,2020-10-01,0.2623152344580294,0.2623152344580294,0.24953080864407903,0.2765232091650138,0.035180191828842855
Garissa,2020-11-01,0.4966604022237825,0.4966604022237825,0.3350376330778779,0.2908122987771036,0.12621980498230323
Garissa,2020-12-01,0.3744516201098751,0.3744516201098751,0.377809085597229,0.30857485684442865,-0.05761594300426098
Garissa,2021-01-01,0.3098679555065782,0.3098679555065782,0.3936599926134119,0.32159540062874553,-0.03200818505720321
Garissa,2021-02-01,0.253026385545176,0.253026385545176,0.3124486537205431,0.32374314339921056,-0.018641802467721846
Garissa,2021-03-01,0.2404250726664003,0.2404250726664003,0.2677731379060515,0.3227911117516402,-0.0340267809917206
Garissa,2021-04-01,0.2518804624848688,0.2518804624848688,0.24844397356548167,0.32105198308944677,-0.10267445380470913
