county,month,county_beans_price_per_kg,county_maize_price_per_kg,county_rice_price_per_kg,county_staple_price_per_kg,county_price_available,county_staple_items_available,county_maize_price_per_kg_3_month_avg,county_maize_price_per_kg_6_month_avg,county_beans_price_per_kg_3_month_avg,county_beans_price_per_kg_6_month_avg,county_rice_price_per_kg_3_month_avg,county_rice_price_per_kg_6_month_avg,county_staple_price_per_kg_3_month_avg,county_staple_price_per_kg_6_month_avg
Kajiado,2021-06-01,55.454166666666666,19.455555555555556,130.0,68.30324074074075,1,3,28.83703703703703,33.79351851851852,76.04980158730159,80.56835317460317,130.0,128.33333333333334,78.29561287477955,80.898401675485
Kajiado,2021-07-01,95.23333333333333,35.96666666666667,130.0,87.06666666666666,1,3,29.574074074074076,32.07962962962963,79.33075396825397,82.81140873015873,130.0,130.41666666666666,79.63494268077602,81.76923500881834
Kajiado,2021-08-01,87.8,36.7,102.5,75.66666666666667,1,3,30.707407407407413,32.36296296296296,79.49583333333334,82.66378968253967,120.83333333333333,125.41666666666667,77.01219135802471,80.14780643738978
Kajiado,2021-09-01,94.00222222222223,35.87777777777778,130.0,86.62666666666667,1,3,36.181481481481484,32.50925925925926,92.34518518518519,84.19749338624338,120.83333333333333,125.41666666666667,83.12,80.70780643738978
Kajiado,2021-10-01,94.44,37.25555555555555,130.0,87.23185185185184,1,3,36.611111111111114,33.092592592592595,92.08074074074074,85.70574735449735,120.83333333333333,125.41666666666667,83.17506172839506,81.40500220458553
Kajiado,2021-11-01,90.72,31.95,138.3334,87.00113333333333,1,3,35.02777777777778,32.867592592592594,93.05407407407408,86.2749537037037,132.77779999999998,126.80556666666666,86.95321728395061,81.98270432098765
Kajiado,2021-12-01,83.0,31.92222222222222,133.76,82.89407407407407,1,3,33.709259259259255,34.94537037037037,89.38666666666667,90.86592592592592,134.03113333333332,127.43223333333333,85.70901975308641,84.4145098765432
Kajiado,2022-01-01,85.18333333333334,33.3,130.0,82.82777777777778,1,3,32.39074074074074,34.50092592592593,86.30111111111113,89.19092592592592,134.03113333333332,127.43223333333333,84.24099506172838,83.70802839506173
Kajiado,2022-02-01,88.54166666666667,35.275,140.0,87.93888888888888,1,3,33.499074074074066,34.26342592592592,85.575,89.31453703703704,134.58666666666667,133.68223333333333,84.55358024691357,85.7533987654321
Kajiado,2022-03-01,81.66666666666667,36.333333333333336,140.0,86.0,1,3,34.96944444444444,34.33935185185185,85.13055555555555,87.25861111111111,136.66666666666666,135.3489,85.58888888888889,85.64895432098764
Kajiado,2022-04-01,84.575,40.0,137.5,87.35833333333333,1,3,37.202777777777776,34.79675925925926,84.92777777777778,85.61444444444446,139.16666666666666,136.5989,87.09907407407407,85.67003456790123
Kajiado,2022-05-01,94.44166666666666,47.525,150.0,97.32222222222224,1,3,41.28611111111112,37.39259259259259,86.89444444444445,86.23472222222222,142.5,138.54333333333332,90.22685185185186,87.39021604938272
Kajiado,2022-06-01,96.95555555555556,51.75555555555555,151.66,100.1237037037037,1,3,46.42685185185186,40.69814814814815,91.99074074074075,88.56064814814816,146.38666666666668,141.52666666666667,94.93475308641978,90.26182098765433
Kajiado,2022-07-01,109.61111111111111,69.72222222222223,182.5,120.61111111111113,1,3,56.33425925925926,46.76851851851851,100.33611111111111,92.63194444444446,161.38666666666666,150.27666666666667,106.01901234567902,96.55904320987655
Kajiado,2022-08-01,116.53438888888888,62.22,181.5,120.0847962962963,1,3,61.232592592592596,51.259351851851854,107.70035185185185,97.29739814814815,171.88666666666666,157.19333333333336,113.60653703703703,101.91669444444445
Kajiado,2022-09-01,120.35,60.825,188.75,123.30833333333334,1,3,64.25574074074075,55.3412962962963,115.49849999999999,103.74462037037036,184.25,165.31833333333336,121.33474691358026,108.13475000000001
Kajiado,2022-10-01,142.58499999999998,62.75,191.25,132.195,1,3,61.93166666666667,59.13296296296297,126.48979629629629,113.41295370370369,187.16666666666666,174.27666666666667,125.19604320987655,115.60752777777778
Kajiado,2022-11-01,132.5361111111111,63.022222222222226,195.0,130.1861111111111,1,3,62.199074074074076,61.71583333333333,131.8237037037037,119.76202777777776,191.66666666666666,181.77666666666667,128.56314814814814,121.08484259259261
Kajiado,2022-12-01,135.86111111111111,63.43333333333333,190.0,129.76481481481483,1,3,63.068518518518516,63.662129629629625,136.99407407407406,126.24628703703705,192.08333333333334,188.16666666666666,130.7153086419753,126.02502777777778
Kajiado,2023-01-01,137.13333333333333,61.81111111111111,180.0,126.31481481481482,1,3,62.75555555555555,62.34361111111111,135.17685185185186,130.83332407407406,188.33333333333334,187.75,128.75524691358024,126.9756450617284
Kajiado,2023-02-01,132.49583333333334,58.9,180.0,123.79861111111113,1,3,61.38148148148148,61.79027777777778,135.16342592592594,133.4935648148148,183.33333333333334,187.5,126.62608024691359,127.59461419753086
Kajiado,2023-03-01,151.1259259259259,66.7,180.0,132.60864197530864,1,3,62.47037037037037,62.769444444444446,140.25169753086422,138.62288580246914,180.0,186.04166666666666,127.57402263374486,129.14466563786007
Kajiado,2023-04-01,150.73333333333332,66.7,180.0,132.4777777777778,1,3,64.10000000000001,63.42777777777778,144.78503086419752,139.9809413580247,180.0,184.16666666666666,129.62834362139918,129.1917952674897
Kajiado,2023-05-01,154.06666666666666,68.15,179.1666,133.7944222222222,1,3,67.18333333333334,64.2824074074074,151.97530864197532,143.56936728395058,179.72220000000002,181.52776666666668,132.96028065843623,129.7931804526749
Kajiado,2023-06-01,157.4,76.7,160.0,131.36666666666667,1,3,70.51666666666667,66.49351851851851,154.06666666666663,147.15918209876543,173.05553333333333,176.52776666666668,132.54628888888888,130.06015576131688
Kajiado,2023-07-01,155.54074074074074,84.12222222222222,166.66,135.440987654321,1,3,76.32407407407408,70.21203703703704,155.66913580246913,150.22708333333333,168.60886666666667,174.30443333333332,133.5340255144033,131.58118456790123
Kilifi,2015-01-01,83.1,33.9,,58.5,1,2,33.9,33.9,83.1,83.1,,,58.5,58.5
Kilifi,2015-02-01,87.4,,,87.4,1,1,33.9,33.9,85.25,85.25,,,72.95,72.95
Kilifi,2015-03-01,86.1,,,86.1,1,1,33.9,33.9,85.53333333333335,85.53333333333335,,,77.33333333333333,77.33333333333333
Kilifi,2015-04-01,88.9,,,88.9,1,1,,33.9,87.46666666666665,86.375,,,87.46666666666665,80.225
Kilifi,2015-05-01,93.0,36.0,,64.5,1,2,36.0,34.95,89.33333333333333,87.7,,,79.83333333333333,77.08
Kilifi,2015-06-01,95.0,36.0,,65.5,1,2,36.0,35.300000000000004,92.3,88.91666666666667,,,72.96666666666667,75.14999999999999
Kilifi,2015-07-01,96.0,34.0,,65.0,1,2,35.333333333333336,35.333333333333336,94.66666666666667,91.06666666666666,,,65.0,76.23333333333333
Kilifi,2015-08-01,96.0,35.0,,65.5,1,2,35.0,35.25,95.66666666666667,92.5,,,65.33333333333333,72.58333333333333
Kilifi,2015-09-01,91.0,35.0,,63.0,1,2,34.666666666666664,35.2,94.33333333333333,93.31666666666666,,,64.5,68.73333333333333
Kilifi,2015-10-01,87.0,38.0,,62.5,1,2,36.0,35.666666666666664,91.33333333333333,93.0,,,63.666666666666664,64.33333333333333
Kilifi,2015-11-01,88.0,37.0,,62.5,1,2,36.666666666666664,35.833333333333336,88.66666666666667,92.16666666666667,,,62.666666666666664,64.0
Kilifi,2015-12-01,88.0,37.0,,62.5,1,2,37.333333333333336,36.0,87.66666666666667,91.0,,,62.5,63.5
Kilifi,2016-01-01,90.0,38.0,,64.0,1,2,37.333333333333336,36.666666666666664,88.66666666666667,90.0,,,63.0,63.333333333333336
Kilifi,2016-02-01,87.0,,,87.0,1,1,37.5,37.0,88.33333333333333,88.5,,,71.16666666666667,66.91666666666667
Kilifi,2016-03-01,84.0,39.0,,61.5,1,2,38.5,37.8,87.0,87.33333333333333,,,70.83333333333333,66.66666666666667
Kilifi,2016-05-01,86.0,38.0,,62.0,1,2,38.5,37.8,85.66666666666667,87.16666666666667,,,70.16666666666667,66.58333333333333
Kilifi,2016-06-01,83.0,44.0,,63.5,1,2,40.333333333333336,39.2,84.33333333333333,86.33333333333333,,,62.333333333333336,66.75
Kilifi,2016-07-01,89.0,40.0,,64.5,1,2,40.666666666666664,39.8,86.0,86.5,,,63.333333333333336,67.08333333333333
Kilifi,2016-08-01,88.0,39.0,,63.5,1,2,41.0,40.0,86.66666666666667,86.16666666666667,,,63.833333333333336,67.0
Kilifi,2016-09-01,88.0,42.0,,65.0,1,2,40.333333333333336,40.333333333333336,88.33333333333333,86.33333333333333,,,64.33333333333333,63.333333333333336
Kilifi,2016-10-01,92.0,42.0,,67.0,1,2,41.0,40.833333333333336,89.33333333333333,87.66666666666667,,,65.16666666666667,64.25
Kilifi,2016-11-01,92.0,42.0,,67.0,1,2,42.0,41.5,90.66666666666667,88.66666666666667,,,66.33333333333333,65.08333333333333
Kilifi,2016-12-01,96.0,43.0,,69.5,1,2,42.333333333333336,41.333333333333336,93.33333333333333,90.83333333333333,,,67.83333333333333,66.08333333333333
Kilifi,2017-01-01,98.0,40.0,,69.0,1,2,41.666666666666664,41.333333333333336,95.33333333333333,92.33333333333333,,,68.5,66.83333333333333
Kilifi,2017-02-01,100.0,,,100.0,1,1,41.5,41.8,98.0,94.33333333333333,,,79.5,72.91666666666667
Kilifi,2017-03-01,120.0,58.0,,89.0,1,2,49.0,45.0,106.0,99.66666666666667,,,86.0,76.91666666666667
Kilifi,2017-04-01,117.3,,,117.3,1,1,58.0,45.75,112.43333333333334,103.88333333333333,,,102.10000000000001,85.3
Kilifi,2017-05-01,124.1,87.9,,106.0,1,2,72.95,57.225,120.46666666666665,109.23333333333333,,,104.10000000000001,91.8
Kilifi,2017-06-01,121.3,57.9,,89.6,1,2,72.9,60.95,120.89999999999999,113.45,,,104.3,95.14999999999999
Kilifi,2017-07-01,125.3,60.6,,92.95,1,2,68.8,66.1,123.56666666666666,118.0,,,96.18333333333332,99.14166666666665
Kilifi,2017-08-01,114.8,47.8,,81.3,1,2,55.43333333333334,62.44,120.46666666666665,120.46666666666665,,,87.94999999999999,96.02499999999999
Kilifi,2017-09-01,112.8,46.0,,79.4,1,2,51.46666666666666,60.04,117.63333333333333,119.26666666666667,,,84.55000000000001,94.425
Kilifi,2017-10-01,107.6,39.2,,73.4,1,2,44.333333333333336,56.56666666666666,111.73333333333333,117.64999999999999,,,78.03333333333335,87.10833333333333
Kilifi,2017-11-01,115.5,62.6,,89.05,1,2,49.26666666666667,52.35,111.96666666666665,116.21666666666665,,,80.61666666666666,84.28333333333335
Kilifi,2017-12-01,114.3,46.3,,80.3,1,2,49.36666666666667,50.416666666666664,112.46666666666665,115.05000000000001,,,80.91666666666667,82.73333333333333
Kilifi,2018-01-01,112.6,47.8,,80.19999999999999,1,2,52.23333333333333,48.28333333333333,114.13333333333333,112.93333333333332,,,83.18333333333334,80.60833333333333
Kilifi,2018-02-01,108.3,48.2,,78.25,1,2,47.43333333333334,48.349999999999994,111.73333333333333,111.85000000000001,,,79.58333333333333,80.1
Kilifi,2018-03-01,104.52,47.5,,76.00999999999999,1,2,47.833333333333336,48.599999999999994,108.47333333333331,110.46999999999998,,,78.15333333333332,79.535
Kilifi,2018-04-01,101.2,45.3,,73.25,1,2,47.0,49.61666666666667,104.67333333333333,109.40333333333335,,,75.83666666666666,79.50999999999999
Kilifi,2018-05-01,99.5,43.7,,71.6,1,2,45.5,46.46666666666667,101.74,106.73666666666668,,,73.61999999999999,76.60166666666667
Kilifi,2018-06-01,100.8,42.5,,71.65,1,2,43.833333333333336,45.833333333333336,100.5,104.48666666666666,,,72.16666666666667,75.16
Kilifi,2018-07-01,92.6,39.6,,66.1,1,2,41.93333333333334,44.46666666666667,97.63333333333333,101.15333333333332,,,69.78333333333332,72.81
Kilifi,2018-08-01,90.2,39.9,,65.05,1,2,40.666666666666664,43.083333333333336,94.53333333333335,98.13666666666666,,,67.60000000000001,70.61
Kilifi,2018-09-01,79.8,41.6,,60.7,1,2,40.36666666666667,42.1,87.53333333333335,94.01666666666667,,,63.94999999999999,68.05833333333334
Kilifi,2018-10-01,70.5,37.8,,54.15,1,2,39.766666666666666,40.85,80.16666666666667,88.89999999999999,,,59.96666666666667,64.875
Kilifi,2018-11-01,80.0,38.9,,59.45,1,2,39.43333333333334,40.05,76.76666666666667,85.64999999999999,,,58.1,62.849999999999994
Kilifi,2018-12-01,75.2,39.5,,57.35,1,2,38.73333333333333,39.55,75.23333333333333,81.38333333333334,,,56.98333333333333,60.46666666666667
Kilifi,2019-01-01,76.0,41.1,,58.55,1,2,39.833333333333336,39.800000000000004,77.06666666666666,78.61666666666667,,,58.449999999999996,59.208333333333336
Kilifi,2019-02-01,74.5,,,74.5,1,1,40.3,39.78,75.23333333333333,76.0,,,63.46666666666667,60.78333333333334
Kilifi,2019-03-01,76.0,37.3,,56.65,1,2,39.2,38.92,75.5,75.36666666666667,,,63.23333333333334,60.10833333333333
Kilifi,2019-04-01,85.2,45.1,,65.15,1,2,41.2,40.38,78.56666666666668,77.81666666666668,,,65.43333333333334,61.94166666666666
Kilifi,2019-05-01,97.5,49.1,,73.3,1,2,43.833333333333336,42.42,86.23333333333333,80.73333333333333,,,65.03333333333335,64.25
Kilifi,2019-06-01,103.8,45.0,,74.4,1,2,46.4,43.52,95.5,85.5,,,70.95,67.09166666666667
Kilifi,2019-07-01,119.0,47.9,,83.45,1,2,47.333333333333336,44.879999999999995,106.76666666666667,92.66666666666667,,,77.05,71.24166666666666
Kilifi,2019-08-01,115.0,47.2,,81.1,1,2,46.699999999999996,45.26666666666666,112.60000000000001,99.41666666666667,,,79.65,72.34166666666665
Kilifi,2019-09-01,102.1,45.5,,73.8,1,2,46.86666666666667,46.63333333333333,112.03333333333332,103.76666666666667,,,79.45,75.2
Kilifi,2019-10-01,107.9,47.9,,77.9,1,2,46.86666666666667,47.1,108.33333333333333,107.55000000000001,,,77.60000000000001,77.325
Kilifi,2019-11-01,113.2,45.5,,79.35,1,2,46.300000000000004,46.5,107.73333333333333,110.16666666666667,,,77.01666666666667,78.33333333333333
Kilifi,2019-12-01,105.9,47.3,,76.6,1,2,46.9,46.883333333333326,109.0,110.51666666666667,,,77.94999999999999,78.7
Kilifi,2020-01-01,107.0,46.9,,76.95,1,2,46.56666666666666,46.71666666666667,108.7,108.51666666666667,,,77.63333333333334,77.61666666666666
Kilifi,2020-02-01,103.5,45.7,,74.6,1,2,46.63333333333333,46.46666666666667,105.46666666666665,106.60000000000001,,,76.05,76.53333333333335
Kilifi,2020-03-01,104.1,41.9,,73.0,1,2,44.833333333333336,45.86666666666667,104.86666666666667,106.93333333333332,,,74.85000000000001,76.39999999999999
Kilifi,2020-04-01,106.0,49.6,,77.8,1,2,45.73333333333333,46.150000000000006,104.53333333333335,106.61666666666667,,,75.13333333333333,76.38333333333333
Kilifi,2020-05-01,99.3,44.8,,72.05,1,2,45.43333333333334,46.03333333333333,103.13333333333333,104.3,,,74.28333333333333,75.16666666666667
Kilifi,2020-06-01,107.3,43.7,,75.5,1,2,46.03333333333333,45.43333333333334,104.2,104.53333333333332,,,75.11666666666666,74.98333333333333
Kilifi,2020-07-01,106.6,44.3,,75.44999999999999,1,2,44.26666666666667,45.0,104.39999999999999,104.46666666666665,,,74.33333333333333,74.73333333333333
Kilifi,2020-08-01,106.4,41.7,,74.05000000000001,1,2,43.23333333333333,44.333333333333336,106.76666666666665,104.94999999999999,,,75.0,74.64166666666667
Kilifi,2020-09-01,104.5,38.1,,71.3,1,2,41.36666666666667,43.699999999999996,105.83333333333333,105.01666666666665,,,73.60000000000001,74.35833333333333
Kilifi,2020-10-01,105.9,41.9,,73.9,1,2,40.56666666666667,42.416666666666664,105.60000000000001,105.0,,,73.08333333333333,73.70833333333333
Kilifi,2020-11-01,103.9,39.9,,71.9,1,2,39.96666666666666,41.6,104.76666666666667,105.76666666666667,,,72.36666666666667,73.68333333333334
Kilifi,2020-12-01,106.3,37.6,,71.95,1,2,39.800000000000004,40.583333333333336,105.36666666666667,105.60000000000001,,,72.58333333333333,73.09166666666667
Kilifi,2024-12-01,,,150.0,150.0,1,1,38.75,39.839999999999996,105.10000000000001,105.4,150.0,150.0,97.95,85.51666666666667
Kitui,2006-01-01,39.0,17.0,,28.0,1,2,17.0,17.0,39.0,39.0,,,28.0,28.0
Kitui,2006-02-01,42.0,18.0,,30.0,1,2,17.5,17.5,40.5,40.5,,,29.0,29.0
Kitui,2006-03-01,47.0,18.0,,32.5,1,2,17.666666666666668,17.666666666666668,42.666666666666664,42.666666666666664,,,30.166666666666668,30.166666666666668
Kitui,2006-04-01,53.0,19.0,,36.0,1,2,18.333333333333332,18.0,47.333333333333336,45.25,,,32.833333333333336,31.625
Kitui,2006-05-01,51.0,22.0,,36.5,1,2,19.666666666666668,18.8,50.333333333333336,46.4,,,35.0,32.6
Kitui,2006-06-01,53.0,22.0,,37.5,1,2,21.0,19.333333333333332,52.333333333333336,47.5,,,36.666666666666664,33.416666666666664
Kitui,2006-07-01,51.0,22.0,,36.5,1,2,22.0,20.166666666666668,51.666666666666664,49.5,,,36.833333333333336,34.833333333333336
Kitui,2006-08-01,42.0,21.0,,31.5,1,2,21.666666666666668,20.666666666666668,48.666666666666664,49.5,,,35.166666666666664,35.083333333333336
Kitui,2006-09-01,42.0,19.0,,30.5,1,2,20.666666666666668,20.833333333333332,45.0,48.666666666666664,,,32.833333333333336,34.75
Kitui,2006-10-01,44.0,19.0,,31.5,1,2,19.666666666666668,20.833333333333332,42.666666666666664,47.166666666666664,,,31.166666666666668,34.0
Kitui,2006-11-01,44.0,19.0,,31.5,1,2,19.0,20.333333333333332,43.333333333333336,46.0,,,31.166666666666668,33.166666666666664
Kitui,2006-12-01,44.0,20.0,,32.0,1,2,19.333333333333332,20.0,44.0,44.5,,,31.666666666666668,32.25
Kitui,2007-01-01,37.0,18.0,,27.5,1,2,19.0,19.333333333333332,41.666666666666664,42.166666666666664,,,30.333333333333332,30.75
Kitui,2007-02-01,30.0,17.0,,23.5,1,2,18.333333333333332,18.666666666666668,37.0,40.166666666666664,,,27.666666666666668,29.416666666666668
Kitui,2007-03-01,23.0,8.0,,15.5,1,2,14.333333333333334,16.833333333333332,30.0,37.0,,,22.166666666666668,26.916666666666668
Kitui,2007-04-01,30.0,8.0,,19.0,1,2,11.0,15.0,27.666666666666668,34.666666666666664,,,19.333333333333332,24.833333333333332
Kitui,2007-05-01,34.0,8.0,,21.0,1,2,8.0,13.166666666666666,29.0,33.0,,,18.5,23.083333333333332
Kitui,2007-06-01,35.0,9.0,,22.0,1,2,8.333333333333334,11.333333333333334,33.0,31.5,,,20.666666666666668,21.416666666666668
Kitui,2007-07-01,35.0,9.0,,22.0,1,2,8.666666666666666,9.833333333333334,34.666666666666664,31.166666666666668,,,21.666666666666668,20.5
Kitui,2007-08-01,35.0,9.0,,22.0,1,2,9.0,8.5,35.0,32.0,,,22.0,20.25
Kitui,2007-09-01,35.0,9.0,,22.0,1,2,9.0,8.666666666666666,35.0,34.0,,,22.0,21.333333333333332
Kitui,2007-10-01,35.0,9.0,,22.0,1,2,9.0,8.833333333333334,35.0,34.833333333333336,,,22.0,21.833333333333332
Kitui,2007-11-01,40.0,9.0,,24.5,1,2,9.0,9.0,36.666666666666664,35.833333333333336,,,22.833333333333332,22.416666666666668
Kitui,2007-12-01,50.0,14.0,,32.0,1,2,10.666666666666666,9.833333333333334,41.666666666666664,38.333333333333336,,,26.166666666666668,24.083333333333332
Kitui,2008-01-01,55.0,16.0,,35.5,1,2,13.0,11.0,48.333333333333336,41.666666666666664,,,30.666666666666668,26.333333333333332
Kitui,2008-02-01,60.0,15.0,,37.5,1,2,15.0,12.0,55.0,45.833333333333336,,,35.0,28.916666666666668
Kitui,2008-03-01,60.0,15.0,,37.5,1,2,15.333333333333334,13.0,58.333333333333336,50.0,,,36.833333333333336,31.5
Kitui,2008-04-01,40.0,13.0,,26.5,1,2,14.333333333333334,13.666666666666666,53.333333333333336,50.833333333333336,,,33.833333333333336,32.25
Kitui,2008-05-01,50.0,20.0,,35.0,1,2,16.0,15.5,50.0,52.5,,,33.0,34.0
Kitui,2008-06-01,55.0,22.0,,38.5,1,2,18.333333333333332,16.833333333333332,48.333333333333336,53.333333333333336,,,33.333333333333336,35.083333333333336
Kitui,2008-07-01,70.0,27.0,,48.5,1,2,23.0,18.666666666666668,58.333333333333336,55.833333333333336,,,40.666666666666664,37.25
Kitui,2008-08-01,70.0,30.0,,50.0,1,2,26.333333333333332,21.166666666666668,65.0,57.5,,,45.666666666666664,39.333333333333336
Kitui,2008-09-01,70.0,30.0,,50.0,1,2,29.0,23.666666666666668,70.0,59.166666666666664,,,49.5,41.416666666666664
Kitui,2008-10-01,80.0,34.0,,57.0,1,2,31.333333333333332,27.166666666666668,73.33333333333333,65.83333333333333,,,52.333333333333336,46.5
Kitui,2008-11-01,80.0,35.0,,57.5,1,2,33.0,29.666666666666668,76.66666666666667,70.83333333333333,,,54.833333333333336,50.25
Kitui,2008-12-01,65.0,30.0,,47.5,1,2,33.0,31.0,75.0,72.5,,,54.0,51.75
Kitui,2009-01-01,65.0,30.0,,47.5,1,2,31.666666666666668,31.5,70.0,71.66666666666667,,,50.833333333333336,51.583333333333336
Kitui,2009-02-01,65.0,35.0,,50.0,1,2,31.666666666666668,32.333333333333336,65.0,70.83333333333333,,,48.333333333333336,51.583333333333336
Kitui,2009-03-01,65.0,35.0,,50.0,1,2,33.333333333333336,33.166666666666664,65.0,70.0,,,49.166666666666664,51.583333333333336
Kitui,2009-04-01,70.0,35.0,,52.5,1,2,35.0,33.333333333333336,66.66666666666667,68.33333333333333,,,50.833333333333336,50.833333333333336
Kitui,2009-05-01,75.0,36.0,,55.5,1,2,35.333333333333336,33.5,70.0,67.5,,,52.666666666666664,50.5
Kitui,2009-06-01,80.0,36.0,,58.0,1,2,35.666666666666664,34.5,75.0,70.0,,,55.333333333333336,52.25
Kitui,2009-07-01,70.0,33.0,,51.5,1,2,35.0,35.0,75.0,70.83333333333333,,,55.0,52.916666666666664
Kitui,2009-08-01,60.0,30.0,,45.0,1,2,33.0,34.166666666666664,70.0,70.0,,,51.5,52.083333333333336
Kitui,2009-09-01,60.0,30.0,,45.0,1,2,31.0,33.333333333333336,63.333333333333336,69.16666666666667,,,47.166666666666664,51.25
Kitui,2009-10-01,60.0,30.0,,45.0,1,2,30.0,32.5,60.0,67.5,,,45.0,50.0
Kitui,2009-11-01,60.0,30.0,,45.0,1,2,30.0,31.5,60.0,65.0,,,45.0,48.25
Kitui,2009-12-01,60.0,30.0,,45.0,1,2,30.0,30.5,60.0,61.666666666666664,,,45.0,46.083333333333336
Kitui,2010-01-01,60.0,30.0,,45.0,1,2,30.0,30.0,60.0,60.0,,,45.0,45.0
Kitui,2010-02-01,50.0,20.0,,35.0,1,2,26.666666666666668,28.333333333333332,56.666666666666664,58.333333333333336,,,41.666666666666664,43.333333333333336
Kitui,2010-03-01,50.0,16.0,,33.0,1,2,22.0,26.0,53.333333333333336,56.666666666666664,,,37.666666666666664,41.333333333333336
Kitui,2010-04-01,45.0,13.0,,29.0,1,2,16.333333333333332,23.166666666666668,48.333333333333336,54.166666666666664,,,32.333333333333336,38.666666666666664
Kitui,2010-05-01,45.0,13.0,,29.0,1,2,14.0,20.333333333333332,46.666666666666664,51.666666666666664,,,30.333333333333332,36.0
Kitui,2010-06-01,40.0,6.0,,23.0,1,2,10.666666666666666,16.333333333333332,43.333333333333336,48.333333333333336,,,27.0,32.333333333333336
Kitui,2010-07-01,45.0,15.0,,30.0,1,2,11.333333333333334,13.833333333333334,43.333333333333336,45.833333333333336,,,27.333333333333332,29.833333333333332
Kitui,2010-08-01,50.0,13.0,,31.5,1,2,11.333333333333334,12.666666666666666,45.0,45.833333333333336,,,28.166666666666668,29.25
Kitui,2010-09-01,50.0,13.0,,31.5,1,2,13.666666666666666,12.166666666666666,48.333333333333336,45.833333333333336,,,31.0,29.0
Kitui,2010-10-01,60.0,14.0,,37.0,1,2,13.333333333333334,12.333333333333334,53.333333333333336,48.333333333333336,,,33.333333333333336,30.333333333333332
Kitui,2010-11-01,60.0,18.0,,39.0,1,2,15.0,13.166666666666666,56.666666666666664,50.833333333333336,,,35.833333333333336,32.0
Kitui,2010-12-01,60.0,16.0,,38.0,1,2,16.0,14.833333333333334,60.0,54.166666666666664,,,38.0,34.5
Kitui,2011-01-01,60.0,17.0,,38.5,1,2,17.0,15.166666666666666,60.0,56.666666666666664,,,38.5,35.916666666666664
Kitui,2011-02-01,70.0,17.0,,43.5,1,2,16.666666666666668,15.833333333333334,63.333333333333336,60.0,,,40.0,37.916666666666664
Kitui,2011-03-01,70.0,22.0,,46.0,1,2,18.666666666666668,17.333333333333332,66.66666666666667,63.333333333333336,,,42.666666666666664,40.333333333333336
Kitui,2011-04-01,80.0,30.0,,55.0,1,2,23.0,20.0,73.33333333333333,66.66666666666667,,,48.166666666666664,43.333333333333336
Kitui,2011-05-01,85.0,45.0,,65.0,1,2,32.333333333333336,24.5,78.33333333333333,70.83333333333333,,,55.333333333333336,47.666666666666664
Kitui,2011-06-01,85.0,46.0,,65.5,1,2,40.333333333333336,29.5,83.33333333333333,75.0,,,61.833333333333336,52.25
Kitui,2011-07-01,85.0,45.0,,65.0,1,2,45.333333333333336,34.166666666666664,85.0,79.16666666666667,,,65.16666666666667,56.666666666666664
Kitui,2011-08-01,86.0,39.0,,62.5,1,2,43.333333333333336,37.833333333333336,85.33333333333333,81.83333333333333,,,64.33333333333333,59.833333333333336
Kitui,2011-09-01,75.0,41.0,,58.0,1,2,41.666666666666664,41.0,82.0,82.66666666666667,,,61.833333333333336,61.833333333333336
Kitui,2011-10-01,77.47,40.62,,59.045,1,2,40.20666666666667,42.77,79.49,82.245,,,59.848333333333336,62.5075
Kitui,2011-11-01,76.53,41.63,,59.08,1,2,41.083333333333336,42.208333333333336,76.33333333333333,80.83333333333333,,,58.708333333333336,61.520833333333336
Kitui,2011-12-01,96.27,42.55,,69.41,1,2,41.6,41.63333333333333,83.42333333333333,82.71166666666666,,,62.51166666666666,62.17249999999999
Kitui,2012-01-01,72.0,42.0,,57.0,1,2,42.06,41.13333333333333,81.60000000000001,80.545,,,61.830000000000005,60.839166666666664
Kitui,2012-02-01,72.0,38.0,,55.0,1,2,40.85,40.96666666666667,80.08999999999999,78.21166666666666,,,60.47,59.589166666666664
Kitui,2012-03-01,74.31,37.0,,55.655,1,2,39.0,40.300000000000004,72.77,78.09666666666666,,,55.885,59.19833333333333
Kitui,2012-04-01,78.35,37.0,,57.675,1,2,37.333333333333336,39.696666666666665,74.88666666666667,78.24333333333334,,,56.10999999999999,58.97
Kitui,2012-05-01,77.86,41.0,,59.43,1,2,38.333333333333336,39.59166666666667,76.84,78.46499999999999,,,57.586666666666666,59.028333333333336
Kitui,2012-06-01,83.0,41.0,,62.0,1,2,39.666666666666664,39.333333333333336,79.73666666666666,76.25333333333333,,,59.70166666666666,57.79333333333333
Kitui,2012-07-01,82.0,41.0,,61.5,1,2,41.0,39.166666666666664,80.95333333333333,77.92,,,60.97666666666667,58.54333333333333
Kitui,2012-08-01,,42.0,,42.0,1,1,41.333333333333336,39.833333333333336,82.5,79.104,,,55.166666666666664,56.376666666666665
Kitui,2012-09-01,84.0,40.0,,62.0,1,2,41.0,40.333333333333336,83.0,81.042,,,55.166666666666664,57.43416666666667
Kitui,2012-10-01,80.0,40.0,,60.0,1,2,40.666666666666664,40.833333333333336,82.0,81.372,,,54.666666666666664,57.821666666666665
Kitui,2012-11-01,81.0,39.0,,60.0,1,2,39.666666666666664,40.5,81.66666666666667,82.0,,,60.666666666666664,57.916666666666664
Kitui,2012-12-01,77.0,37.0,,57.0,1,2,38.666666666666664,39.833333333333336,79.33333333333333,80.8,,,59.0,57.083333333333336
